order_id;material_type;quantity;supplier_location;destination_location;order_date;weather_conditions;holiday_season;distance_km;transport_mode;route_type;delivery_time_days
4429;Elektronik;921;Köln;Osaka;2023-08-08;Klar;FALSE;9246.87;Luft;intercontinental;30.2
4430;Fertigprodukte;363;Heidelberg;München;2023-05-26;Nebel;FALSE;254.77;Straße;domestic_germany;3.7
4431;Chemikalien;105;Toronto;Chicago;2023-09-21;Sturm;FALSE;701.18;Luft;intercontinental;13.3
4432;Chemikalien;908;Mexico City;Karlsruhe;2023-10-11;Sturm;FALSE;9594.92;Luft;intercontinental;44.6
4433;Fertigprodukte;674;Miami;Mönchengladbach;2023-09-22;Regnerisch;FALSE;7580.0;Luft;intercontinental;26.5
4434;Chemikalien;271;Hamburg;Düsseldorf;2023-07-27;Sturm;FALSE;338.31;Schiene;domestic_germany;3.6
4435;Elektronik;8;Melbourne;Duisburg;2023-05-04;Sturm;FALSE;16438.35;Luft;intercontinental;69.2
4436;Bauteile;591;Dubai;Mannheim;2023-01-16;Sturm;FALSE;4830.45;Luft;intercontinental;24.0
4437;Chemikalien;456;Dresden;Augsburg;2023-11-04;Regnerisch;FALSE;361.17;Luft;domestic_germany;1.7
4438;Rohstoffe;173;Mannheim;Mumbai;2023-02-15;Nebel;FALSE;6570.94;Luft;intercontinental;25.2
4439;Bauteile;654;Köln;Paris;2023-04-25;Klar;FALSE;402.97;Schiene;intra_european;7.5
4440;Fertigprodukte;91;Oberhausen;Chemnitz;2023-03-19;Regnerisch;FALSE;427.78;Straße;domestic_germany;2.7
4441;Bauteile;176;Lyon;Sydney;2023-05-27;Regnerisch;FALSE;16883.39;Luft;intercontinental;54.7
4442;Chemikalien;456;Lyon;Bonn;2023-02-03;Schnee;FALSE;577.76;Schiene;intra_european;6.8
4443;Fertigprodukte;69;Berlin;Magdeburg;2023-12-26;Nebel;TRUE;128.71;Straße;domestic_germany;6.5
4444;Elektronik;56;London;Leverkusen;2023-03-07;Regnerisch;FALSE;497.73;Schiene;intra_european;6.2
4445;Rohstoffe;329;Dubai;London;2023-06-25;Schnee;FALSE;5473.43;Luft;intercontinental;28.7
4446;Rohstoffe;945;Tokyo;Saarbrücken;2023-04-20;Klar;TRUE;9482.46;Luft;intercontinental;36.5
4447;Fertigprodukte;509;Braunschweig;München;2023-07-16;Regnerisch;FALSE;465.81;Luft;domestic_germany;3.0
4448;Elektronik;818;Rostock;Dresden;2023-10-21;Schnee;TRUE;354.78;Straße;domestic_germany;8.0
4449;Rohstoffe;282;Paris;Mannheim;2023-10-21;Sturm;TRUE;449.83;Luft;intra_european;4.6
4450;Bauteile;843;Freiburg im Breisgau;Marseille;2023-05-23;Schnee;FALSE;557.01;Luft;intra_european;1.0
4451;Elektronik;199;Beijing;Darmstadt;2023-01-03;Nebel;FALSE;7799.16;Luft;intercontinental;34.1
4452;Chemikalien;351;Wuppertal;Erfurt;2023-08-26;Sturm;FALSE;272.44;Schiene;domestic_germany;4.3
4453;Rohstoffe;346;Tokyo;Nürnberg;2023-05-16;Schnee;FALSE;9280.39;Luft;intercontinental;39.4
4454;Fertigprodukte;867;Los Angeles;Marseille;2023-12-19;Regnerisch;FALSE;9687.74;See;intercontinental;125.4
4455;Chemikalien;247;Kassel;Braunschweig;2023-01-23;Nebel;FALSE;127.31;Schiene;domestic_germany;1.0
4456;Elektronik;184;Magdeburg;Lübeck;2023-03-08;Schnee;FALSE;204.0;Luft;domestic_germany;1.0
4457;Elektronik;895;Chicago;Magdeburg;2023-10-04;Klar;FALSE;7009.83;Luft;intercontinental;21.6
4458;Fertigprodukte;637;Braunschweig;Heidelberg;2023-10-06;Schnee;FALSE;343.14;Luft;domestic_germany;4.2
4459;Elektronik;117;Toronto;Marseille;2023-06-23;Regnerisch;FALSE;6512.06;Luft;intercontinental;21.1
4460;Elektronik;480;Guangzhou;Melbourne;2023-02-18;Nebel;FALSE;7542.99;Luft;intercontinental;30.7
4461;Chemikalien;143;Heidelberg;Krefeld;2023-02-02;Sturm;FALSE;261.57;Schiene;domestic_germany;5.4
4462;Rohstoffe;211;Mumbai;Hagen;2023-11-02;Schnee;FALSE;6665.37;Luft;intercontinental;29.7
4463;Bauteile;262;Mainz;Mumbai;2023-05-03;Klar;FALSE;6591.43;Luft;intercontinental;27.4
4464;Fertigprodukte;795;Tokyo;Rostock;2023-11-24;Schnee;FALSE;8839.88;Luft;intercontinental;35.6
4465;Elektronik;670;Chemnitz;New York;2023-12-11;Klar;FALSE;6438.1;Luft;intercontinental;26.7
4466;Chemikalien;73;Toronto;Paris;2023-09-23;Klar;FALSE;6000.76;Luft;intercontinental;23.6
4467;Chemikalien;22;Bielefeld;Melbourne;2023-03-14;Klar;FALSE;16308.57;Luft;intercontinental;45.4
4468;Chemikalien;9;Stuttgart;Hamburg;2023-08-16;Schnee;FALSE;533.98;Luft;domestic_germany;2.6
4469;Chemikalien;759;Berlin;Frankfurt;2023-06-12;Schnee;FALSE;423.53;Schiene;domestic_germany;5.2
4470;Fertigprodukte;302;Hamm;Stuttgart;2023-02-16;Klar;FALSE;337.33;Straße;domestic_germany;4.9
4471;Rohstoffe;889;Dubai;Lübeck;2023-11-17;Nebel;FALSE;4850.31;Luft;intercontinental;23.0
4472;Chemikalien;739;Kiel;Lübeck;2023-10-28;Nebel;FALSE;62.79;Straße;domestic_germany;8.5
4473;Fertigprodukte;158;Mönchengladbach;Paris;2023-09-29;Schnee;FALSE;390.89;Luft;intra_european;1.9
4474;Fertigprodukte;634;Brasilia;Mannheim;2023-04-28;Sturm;FALSE;9117.58;Luft;intercontinental;41.2
4475;Chemikalien;768;Darmstadt;Mainz;2023-01-01;Klar;TRUE;30.66;Straße;domestic_germany;3.4
4476;Elektronik;362;Chicago;Münster;2023-12-07;Klar;TRUE;6790.85;Luft;intercontinental;31.6
4477;Elektronik;653;Lyon;Dresden;2023-04-15;Sturm;FALSE;880.52;Schiene;intra_european;7.8
4478;Bauteile;47;Duisburg;Hamm;2023-08-29;Regnerisch;FALSE;77.72;Straße;domestic_germany;3.1
4479;Rohstoffe;739;Moscow;Mainz;2023-04-28;Sturm;FALSE;2052.72;Luft;intercontinental;17.1
4480;Fertigprodukte;214;Hannover;Osaka;2023-08-16;Regnerisch;FALSE;9000.47;Luft;intercontinental;28.6
4481;Chemikalien;502;Leipzig;Guangzhou;2023-05-17;Klar;FALSE;8736.17;Luft;intercontinental;28.9
4482;Chemikalien;839;Hannover;Leverkusen;2023-12-30;Regnerisch;FALSE;240.2;Schiene;domestic_germany;1.8
4483;Rohstoffe;814;Saarbrücken;Bielefeld;2023-09-15;Klar;FALSE;328.33;Luft;domestic_germany;3.3
4484;Fertigprodukte;798;Mülheim an der Ruhr;Mannheim;2023-10-13;Regnerisch;FALSE;243.55;Schiene;domestic_germany;1.1
4485;Rohstoffe;594;Los Angeles;Freiburg im Breisgau;2023-04-06;Nebel;FALSE;9436.1;Luft;intercontinental;33.9
4486;Bauteile;807;Hagen;Chicago;2023-09-19;Klar;FALSE;6817.26;Luft;intercontinental;20.9
4487;Rohstoffe;143;Kassel;Oberhausen;2023-10-31;Regnerisch;FALSE;183.01;Straße;domestic_germany;2.3
4488;Elektronik;287;Shanghai;Halle (Saale);2023-05-09;Regnerisch;FALSE;8542.87;Luft;intercontinental;19.4
4489;Rohstoffe;882;London;Düsseldorf;2023-11-29;Schnee;FALSE;479.93;Straße;intra_european;5.4
4490;Fertigprodukte;707;Solingen;Nürnberg;2023-11-25;Sturm;FALSE;341.89;Straße;domestic_germany;6.5
4491;Elektronik;442;Oberhausen;Tokyo;2023-07-31;Schnee;FALSE;9289.22;Luft;intercontinental;44.3
4492;Chemikalien;635;Houston;Beijing;2023-11-27;Schnee;FALSE;11602.19;Luft;intercontinental;45.2
4493;Bauteile;189;Chicago;Halle (Saale);2023-08-18;Schnee;FALSE;7069.51;Luft;intercontinental;42.8
4494;Elektronik;803;Mumbai;Beijing;2023-07-17;Schnee;FALSE;4744.49;Luft;intercontinental;24.6
4495;Rohstoffe;279;Toronto;Halle (Saale);2023-10-03;Regnerisch;FALSE;6452.72;Luft;intercontinental;25.3
4496;Fertigprodukte;898;Stuttgart;Bonn;2023-06-03;Sturm;FALSE;264.56;Luft;domestic_germany;1.0
4497;Fertigprodukte;453;Moscow;Mülheim an der Ruhr;2023-07-23;Klar;FALSE;2065.94;Luft;intercontinental;16.9
4498;Rohstoffe;672;Sydney;Marseille;2023-10-29;Regnerisch;FALSE;16891.89;Luft;intercontinental;51.5
4499;Rohstoffe;239;Paris;Wuppertal;2023-08-30;Schnee;FALSE;434.07;Luft;intra_european;7.5
4500;Elektronik;96;Lübeck;Dubai;2023-11-30;Sturm;FALSE;4850.31;Luft;intercontinental;28.2
4501;Rohstoffe;688;Braunschweig;Bonn;2023-01-14;Regnerisch;FALSE;291.75;Straße;domestic_germany;1.7
4502;Rohstoffe;207;Herne;Kassel;2023-10-27;Klar;FALSE;159.61;Schiene;domestic_germany;3.6
4503;Chemikalien;546;London;Wiesbaden;2023-12-29;Klar;FALSE;608.24;Luft;intra_european;1.2
4504;Bauteile;864;Freiburg im Breisgau;Wiesbaden;2023-08-14;Nebel;FALSE;233.51;Luft;domestic_germany;6.1
4505;Elektronik;843;Dresden;Mexico City;2023-09-04;Schnee;FALSE;9826.98;Luft;intercontinental;46.6
4506;Fertigprodukte;507;Rostock;Stuttgart;2023-11-02;Sturm;FALSE;625.32;Luft;domestic_germany;6.6
4507;Fertigprodukte;299;Moscow;Düsseldorf;2023-04-30;Schnee;TRUE;2082.74;Luft;intercontinental;20.5
4508;Chemikalien;479;Oberhausen;Magdeburg;2023-03-01;Nebel;FALSE;335.31;Schiene;domestic_germany;4.6
4509;Elektronik;85;Aachen;Wuppertal;2023-07-10;Regnerisch;FALSE;91.86;Straße;domestic_germany;4.8
4510;Elektronik;434;Wiesbaden;Dresden;2023-08-17;Schnee;FALSE;403.23;Straße;domestic_germany;6.9
4511;Fertigprodukte;538;Melbourne;Saarbrücken;2023-09-21;Regnerisch;FALSE;16450.02;Luft;intercontinental;51.6
4512;Bauteile;151;Mumbai;Chemnitz;2023-07-08;Klar;FALSE;6280.59;Luft;intercontinental;22.4
4513;Bauteile;352;Erfurt;Hannover;2023-10-13;Nebel;FALSE;179.26;Straße;domestic_germany;1.0
4514;Elektronik;68;Osaka;Paris;2023-12-29;Nebel;FALSE;9633.59;Luft;intercontinental;36.2
4515;Elektronik;526;Mönchengladbach;Magdeburg;2023-05-10;Schnee;FALSE;372.32;Straße;domestic_germany;2.2
4516;Chemikalien;887;Osnabrück;Berlin;2023-10-11;Regnerisch;FALSE;364.25;Straße;domestic_germany;4.1
4517;Bauteile;675;Rostock;Oberhausen;2023-12-11;Nebel;FALSE;458.88;Schiene;domestic_germany;4.2
4518;Elektronik;19;Oberhausen;Darmstadt;2023-04-08;Schnee;FALSE;217.55;Luft;domestic_germany;8.8
4519;Fertigprodukte;555;Mexico City;Bielefeld;2023-09-22;Klar;FALSE;9458.2;Luft;intercontinental;30.4
4520;Fertigprodukte;292;Chemnitz;Mexico City;2023-05-28;Schnee;TRUE;9788.67;Luft;intercontinental;55.3
4521;Fertigprodukte;54;Dresden;Dresden;2023-08-01;Schnee;FALSE;36.91;Straße;domestic_germany;3.3
4522;Rohstoffe;37;Marseille;Krefeld;2023-05-16;Nebel;FALSE;898.94;Schiene;intra_european;8.0
4523;Elektronik;329;Aachen;München;2023-04-12;Schnee;FALSE;493.89;Straße;domestic_germany;6.1
4524;Elektronik;341;Freiburg im Breisgau;Darmstadt;2023-02-10;Nebel;FALSE;216.57;Straße;domestic_germany;4.0
4525;Fertigprodukte;24;Mainz;München;2023-06-02;Schnee;FALSE;318.03;Luft;domestic_germany;3.0
4526;Rohstoffe;979;Aachen;Houston;2023-10-09;Regnerisch;FALSE;8229.2;Luft;intercontinental;28.5
4527;Chemikalien;676;Frankfurt;Mülheim an der Ruhr;2023-01-12;Regnerisch;TRUE;193.88;Schiene;domestic_germany;4.5
4528;Chemikalien;200;Mülheim an der Ruhr;Rio de Janeiro;2023-01-25;Sturm;FALSE;9597.18;Luft;intercontinental;47.6
4529;Elektronik;65;Erfurt;Braunschweig;2023-02-17;Klar;FALSE;147.69;Schiene;domestic_germany;2.1
4530;Fertigprodukte;322;Brisbane;Gelsenkirchen;2023-12-29;Klar;FALSE;16115.09;Luft;intercontinental;52.3
4531;Bauteile;100;Halle (Saale);Hamburg;2023-05-26;Klar;TRUE;265.99;Straße;domestic_germany;7.7
4532;Chemikalien;167;Saarbrücken;Erfurt;2023-05-11;Schnee;FALSE;346.67;Schiene;domestic_germany;2.7
4533;Rohstoffe;406;Marseille;Halle (Saale);2023-09-05;Sturm;FALSE;1036.03;Schiene;intra_european;5.9
4534;Elektronik;291;Houston;Marseille;2023-03-03;Schnee;FALSE;8576.97;Luft;intercontinental;43.2
4535;Bauteile;980;Bochum;Herne;2023-12-14;Nebel;FALSE;5.73;Schiene;domestic_germany;6.6
4536;Elektronik;945;Mexico City;Sydney;2023-09-20;Nebel;FALSE;12972.85;Luft;intercontinental;46.2
4537;Rohstoffe;842;Stuttgart;Heidelberg;2023-05-28;Nebel;FALSE;78.87;Straße;domestic_germany;1.0
4538;Bauteile;901;Manchester;Dresden;2023-03-13;Sturm;FALSE;1117.91;Schiene;intra_european;12.3
4539;Chemikalien;121;Shanghai;Wiesbaden;2023-04-09;Nebel;FALSE;8846.99;Luft;intercontinental;31.9
4540;Bauteile;709;Moscow;Köln;2023-11-30;Schnee;FALSE;2085.42;Luft;intercontinental;19.2
4541;Elektronik;689;Kiel;Hamm;2023-06-20;Nebel;FALSE;331.79;Straße;domestic_germany;4.1
4542;Elektronik;385;Bonn;Brisbane;2023-03-17;Sturm;TRUE;16158.03;Luft;intercontinental;84.8
4543;Fertigprodukte;346;Berlin;Magdeburg;2023-01-03;Sturm;FALSE;128.71;Straße;domestic_germany;5.4
4544;Elektronik;10;Lyon;Mülheim an der Ruhr;2023-05-24;Sturm;FALSE;647.99;Luft;intra_european;9.5
4545;Elektronik;458;Lübeck;Braunschweig;2023-12-09;Sturm;FALSE;177.86;Straße;domestic_germany;5.2
4546;Bauteile;797;Erfurt;Bielefeld;2023-03-17;Klar;FALSE;207.95;Schiene;domestic_germany;5.4
4547;Chemikalien;695;Sao Paulo;Augsburg;2023-07-11;Sturm;FALSE;9827.38;Luft;intercontinental;44.8
4548;Bauteile;581;Mannheim;Stuttgart;2023-07-02;Regnerisch;FALSE;94.78;Straße;domestic_germany;3.1
4549;Fertigprodukte;487;Toronto;Gelsenkirchen;2023-12-19;Schnee;FALSE;6159.21;Luft;intercontinental;31.1
4550;Rohstoffe;30;Aachen;Köln;2023-01-10;Nebel;FALSE;64.16;Straße;domestic_germany;3.0
4551;Elektronik;725;München;Chicago;2023-09-23;Nebel;FALSE;7262.97;Luft;intercontinental;29.0
4552;Fertigprodukte;775;Rio de Janeiro;Wuppertal;2023-07-29;Schnee;FALSE;9596.49;Luft;intercontinental;42.2
4553;Elektronik;472;Halle (Saale);Krefeld;2023-07-15;Nebel;FALSE;373.7;Straße;domestic_germany;2.9
4554;Chemikalien;319;Mannheim;Hamburg;2023-06-24;Sturm;FALSE;464.02;Straße;domestic_germany;6.5
4555;Fertigprodukte;563;Los Angeles;Magdeburg;2023-07-09;Nebel;FALSE;9267.82;Luft;intercontinental;34.6
4556;Rohstoffe;30;Beijing;Melbourne;2023-02-06;Klar;FALSE;9119.07;Luft;intercontinental;29.6
4557;Fertigprodukte;829;Köln;Manchester;2023-11-23;Regnerisch;FALSE;687.22;Schiene;intra_european;3.6
4558;Fertigprodukte;249;Rostock;Leipzig;2023-08-28;Nebel;FALSE;306.22;Schiene;domestic_germany;1.0
4559;Chemikalien;232;Heidelberg;Krefeld;2023-01-23;Sturm;FALSE;261.57;Straße;domestic_germany;6.0
4560;Chemikalien;124;Bochum;Kiel;2023-01-02;Klar;FALSE;371.18;Straße;domestic_germany;4.3
4561;Bauteile;77;Leipzig;Osaka;2023-06-30;Nebel;FALSE;8959.62;Luft;intercontinental;35.7
4562;Chemikalien;502;Los Angeles;Toronto;2023-10-27;Sturm;FALSE;3494.38;Luft;intercontinental;22.9
4563;Rohstoffe;419;Kassel;Lyon;2023-01-01;Nebel;FALSE;705.94;Schiene;intra_european;3.7
4564;Chemikalien;244;Tokyo;Hamburg;2023-11-20;Nebel;FALSE;8976.5;Luft;intercontinental;39.0
4565;Chemikalien;115;Hannover;Shanghai;2023-10-03;Schnee;FALSE;8612.07;Luft;intercontinental;38.6
4566;Chemikalien;197;Lyon;Halle (Saale);2023-05-07;Sturm;FALSE;823.39;Schiene;intra_european;10.1
4567;Elektronik;625;Halle (Saale);Leverkusen;2023-11-08;Sturm;FALSE;349.78;Schiene;domestic_germany;2.8
4568;Bauteile;435;Wuppertal;Stuttgart;2023-03-16;Schnee;FALSE;311.67;Straße;domestic_germany;7.3
4569;Bauteile;34;Leipzig;New York;2023-05-09;Sturm;FALSE;6379.06;Luft;intercontinental;31.6
4570;Rohstoffe;263;Beijing;Miami;2023-09-11;Nebel;FALSE;12513.44;Luft;intercontinental;46.1
4571;Elektronik;94;Heidelberg;Los Angeles;2023-07-23;Schnee;FALSE;9361.33;Luft;intercontinental;43.7
4572;Rohstoffe;431;Wiesbaden;Hamburg;2023-08-27;Sturm;FALSE;404.11;Schiene;domestic_germany;8.3
4573;Bauteile;661;Mönchengladbach;Brasilia;2023-03-10;Nebel;FALSE;9116.56;Luft;intercontinental;29.3
4574;Fertigprodukte;620;Tokyo;Miami;2023-12-13;Regnerisch;FALSE;12003.89;Luft;intercontinental;38.8
4575;Bauteile;692;Moscow;Leverkusen;2023-11-27;Klar;FALSE;2078.34;Luft;intercontinental;15.0
4576;Fertigprodukte;988;Chicago;München;2023-11-22;Sturm;FALSE;7262.97;Luft;intercontinental;34.7
4577;Elektronik;689;Aachen;Guangzhou;2023-06-03;Klar;FALSE;9160.47;Luft;intercontinental;24.1
4578;Fertigprodukte;913;Duisburg;Oberhausen;2023-01-03;Nebel;FALSE;7.98;Straße;domestic_germany;1.9
4579;Elektronik;155;Chemnitz;Braunschweig;2023-11-29;Nebel;FALSE;230.0;Schiene;domestic_germany;1.0
4580;Rohstoffe;59;Darmstadt;Karlsruhe;2023-09-25;Sturm;FALSE;97.93;Schiene;domestic_germany;5.9
4581;Rohstoffe;360;Osaka;Guangzhou;2023-05-18;Schnee;FALSE;2509.18;Luft;intercontinental;20.8
4582;Bauteile;744;Melbourne;Wuppertal;2023-07-17;Schnee;FALSE;16414.7;Luft;intercontinental;71.3
4583;Fertigprodukte;9;Dresden;Brisbane;2023-01-03;Klar;FALSE;15722.93;Luft;intercontinental;43.2
4584;Fertigprodukte;551;Mumbai;Miami;2023-04-10;Sturm;FALSE;14242.2;Luft;intercontinental;62.5
4585;Elektronik;32;Aachen;Oberhausen;2023-10-08;Schnee;FALSE;94.56;Straße;domestic_germany;7.3
4586;Elektronik;686;Halle (Saale);Chemnitz;2023-11-30;Regnerisch;FALSE;97.89;Straße;domestic_germany;2.2
4587;Rohstoffe;713;Lyon;New York;2023-05-25;Sturm;FALSE;6146.11;Luft;intercontinental;28.5
4588;Fertigprodukte;643;Freiburg im Breisgau;Frankfurt;2023-03-21;Regnerisch;FALSE;242.67;Straße;domestic_germany;6.7
4589;Chemikalien;885;Krefeld;Bochum;2023-04-23;Sturm;FALSE;46.6;Straße;domestic_germany;3.5
4590;Chemikalien;201;Hannover;Hagen;2023-01-13;Klar;FALSE;192.13;Straße;domestic_germany;1.8
4591;Fertigprodukte;174;Gelsenkirchen;Kiel;2023-05-22;Regnerisch;TRUE;372.03;Straße;domestic_germany;3.5
4592;Rohstoffe;113;Osnabrück;Houston;2023-09-26;Regnerisch;FALSE;8269.9;Luft;intercontinental;26.4
4593;Fertigprodukte;581;Hagen;Halle (Saale);2023-05-03;Schnee;FALSE;312.28;Straße;domestic_germany;3.1
4594;Fertigprodukte;956;Duisburg;Dubai;2023-09-22;Klar;FALSE;5007.44;Luft;intercontinental;28.6
4595;Elektronik;669;Dresden;Birmingham;2023-12-03;Klar;TRUE;1084.96;Schiene;intra_european;11.1
4596;Bauteile;596;New York;Saarbrücken;2023-11-21;Schnee;FALSE;6132.73;Luft;intercontinental;30.7
4597;Elektronik;890;Birmingham;Hannover;2023-02-23;Schnee;TRUE;787.21;Schiene;intra_european;7.8
4598;Rohstoffe;736;Marseille;Guangzhou;2023-05-24;Sturm;FALSE;9600.94;Luft;intercontinental;43.8
4599;Fertigprodukte;877;Augsburg;London;2023-01-25;Sturm;FALSE;861.58;Luft;intra_european;1.0
4600;Fertigprodukte;135;Münster;Melbourne;2023-09-15;Regnerisch;FALSE;16370.96;Luft;intercontinental;48.1
4601;Bauteile;911;Los Angeles;Freiburg im Breisgau;2023-07-07;Regnerisch;FALSE;9436.1;Luft;intercontinental;33.0
4602;Rohstoffe;222;Leipzig;Dresden;2023-10-20;Regnerisch;FALSE;100.35;Luft;domestic_germany;4.4
4603;Bauteile;482;Hamburg;Hagen;2023-01-04;Schnee;FALSE;297.73;Schiene;domestic_germany;4.3
4604;Bauteile;91;Leipzig;Mönchengladbach;2023-09-19;Sturm;FALSE;413.08;Straße;domestic_germany;2.2
4605;Rohstoffe;671;Heidelberg;Hagen;2023-08-08;Nebel;FALSE;233.64;Straße;domestic_germany;6.8
4606;Rohstoffe;150;Braunschweig;Lyon;2023-02-21;Klar;FALSE;833.14;Schiene;intra_european;6.6
4607;Elektronik;913;Hamburg;Krefeld;2023-04-10;Schnee;FALSE;337.39;Straße;domestic_germany;5.9
4608;Elektronik;614;Mexico City;Hannover;2023-11-18;Nebel;FALSE;9514.2;Luft;intercontinental;35.5
4609;Elektronik;95;Shanghai;Shanghai;2023-12-15;Schnee;TRUE;45.38;Luft;intercontinental;7.1
4610;Bauteile;850;Lübeck;Hagen;2023-04-21;Sturm;FALSE;353.27;Schiene;domestic_germany;6.3
4611;Fertigprodukte;841;Sydney;Berlin;2023-05-22;Nebel;FALSE;16094.5;Luft;intercontinental;55.1
4612;Chemikalien;913;Sao Paulo;Hamm;2023-12-28;Schnee;FALSE;9899.33;Luft;intercontinental;47.7
4613;Fertigprodukte;588;Hannover;Rio de Janeiro;2023-09-04;Schnee;FALSE;9810.77;Luft;intercontinental;48.2
4614;Bauteile;424;Karlsruhe;Hagen;2023-04-06;Sturm;FALSE;269.89;Schiene;domestic_germany;1.3
4615;Chemikalien;379;Magdeburg;Dresden;2023-01-06;Klar;FALSE;188.15;Schiene;domestic_germany;6.7
4616;Bauteile;944;Mainz;Kiel;2023-12-02;Regnerisch;FALSE;497.0;Straße;domestic_germany;5.0
4617;Rohstoffe;406;Dresden;Erfurt;2023-06-19;Nebel;FALSE;189.6;Straße;domestic_germany;1.0
4618;Rohstoffe;711;Münster;Lyon;2023-12-26;Klar;TRUE;718.63;Luft;intra_european;3.9
4619;Bauteile;991;Berlin;Hamburg;2023-02-05;Regnerisch;TRUE;255.25;Straße;domestic_germany;6.0
4620;Bauteile;587;Kassel;Leverkusen;2023-06-26;Sturm;FALSE;177.05;Straße;domestic_germany;8.0
4621;Elektronik;82;Saarbrücken;Melbourne;2023-07-30;Regnerisch;FALSE;16450.02;Luft;intercontinental;49.3
4622;Chemikalien;680;Aachen;Paris;2023-01-22;Nebel;FALSE;342.22;Schiene;intra_european;4.3
4623;Elektronik;943;Düsseldorf;Birmingham;2023-10-13;Schnee;FALSE;610.84;Schiene;intra_european;7.8
4624;Elektronik;651;Shanghai;Augsburg;2023-09-06;Sturm;FALSE;8803.25;Luft;intercontinental;36.8
4625;Elektronik;506;Hamburg;Brasilia;2023-08-31;Klar;FALSE;9466.22;Luft;intercontinental;30.8
4626;Bauteile;887;Miami;Stuttgart;2023-06-27;Klar;FALSE;7842.14;Luft;intercontinental;24.6
4627;Chemikalien;245;Dubai;Hannover;2023-09-03;Schnee;FALSE;4848.07;Luft;intercontinental;29.3
4628;Bauteile;607;Hannover;Wiesbaden;2023-08-02;Regnerisch;FALSE;275.44;Straße;domestic_germany;1.4
4629;Chemikalien;582;Frankfurt;Sydney;2023-09-01;Schnee;TRUE;16482.88;Luft;intercontinental;93.2
4630;Rohstoffe;97;Beijing;Duisburg;2023-10-20;Klar;FALSE;7791.7;Luft;intercontinental;28.0
4631;Rohstoffe;863;Kiel;Sao Paulo;2023-09-21;Schnee;FALSE;10208.13;Luft;intercontinental;51.4
4632;Chemikalien;56;Duisburg;Freiburg im Breisgau;2023-02-16;Sturm;FALSE;389.61;Straße;domestic_germany;4.1
4633;Bauteile;191;Rio de Janeiro;Magdeburg;2023-04-28;Regnerisch;FALSE;9887.81;Luft;intercontinental;30.2
4634;Rohstoffe;84;Krefeld;New York;2023-11-28;Sturm;FALSE;6012.74;Luft;intercontinental;31.2
4635;Bauteile;259;Bonn;Nürnberg;2023-07-05;Nebel;TRUE;317.7;Luft;domestic_germany;10.3
4636;Fertigprodukte;151;Heidelberg;Leipzig;2023-06-18;Klar;FALSE;338.1;Schiene;domestic_germany;4.4
4637;Elektronik;968;New York;Dresden;2023-10-06;Klar;FALSE;6478.47;Luft;intercontinental;19.8
4638;Chemikalien;255;Lyon;Oberhausen;2023-09-28;Nebel;FALSE;651.63;Luft;intra_european;7.8
4639;Chemikalien;737;Erfurt;Gelsenkirchen;2023-06-21;Regnerisch;FALSE;279.91;Luft;domestic_germany;3.5
4640;Bauteile;261;Karlsruhe;Solingen;2023-09-04;Regnerisch;FALSE;258.42;Schiene;domestic_germany;4.2
4641;Bauteile;807;Chemnitz;Mannheim;2023-04-23;Klar;FALSE;350.51;Straße;domestic_germany;2.5
4642;Rohstoffe;883;Saarbrücken;Darmstadt;2023-03-16;Klar;FALSE;138.72;Straße;domestic_germany;1.0
4643;Bauteile;858;Hannover;Sydney;2023-05-18;Klar;FALSE;16337.42;Luft;intercontinental;51.2
4644;Elektronik;771;Oberhausen;Nürnberg;2023-06-25;Sturm;FALSE;372.92;Schiene;domestic_germany;3.0
4645;Rohstoffe;268;Brasilia;Beijing;2023-12-27;Regnerisch;FALSE;16933.0;Luft;intercontinental;56.7
4646;Rohstoffe;350;Houston;Kiel;2023-01-23;Klar;FALSE;8279.13;Luft;intercontinental;29.0
4647;Chemikalien;173;Mannheim;Saarbrücken;2023-05-01;Nebel;FALSE;109.87;Straße;domestic_germany;4.7
4648;Bauteile;405;Augsburg;Mainz;2023-08-18;Schnee;FALSE;263.17;Schiene;domestic_germany;3.5
4649;Bauteile;992;Mannheim;Nürnberg;2023-11-12;Nebel;FALSE;188.68;Straße;domestic_germany;1.9
4650;Fertigprodukte;853;Hagen;Birmingham;2023-05-21;Klar;TRUE;653.47;Luft;intra_european;6.3
4651;Elektronik;182;Rostock;Kassel;2023-05-17;Sturm;TRUE;356.14;Schiene;domestic_germany;3.0
4652;Chemikalien;722;Erfurt;Marseille;2023-07-07;Schnee;TRUE;954.79;Luft;intra_european;10.7
4653;Bauteile;594;Chemnitz;Osaka;2023-10-05;Sturm;TRUE;8973.25;Luft;intercontinental;50.1
4654;Bauteile;857;Chemnitz;Osaka;2023-06-15;Schnee;FALSE;8973.25;Luft;intercontinental;37.7
4655;Elektronik;550;Beijing;Houston;2023-01-24;Sturm;FALSE;11602.19;Luft;intercontinental;50.1
4656;Fertigprodukte;907;Bielefeld;Lyon;2023-09-12;Klar;TRUE;746.21;Luft;intra_european;4.3
